"","V1","V2","V3","category","expenditure","income"
"56640","2025151","1","1",9,0.99,88.162
"56641","2025151","1","1",13,51.99,88.162
"56642","2025161","1","1",3,26.88,297.055
"56643","2025161","1","1",4,23.26,297.055
"56644","2025161","1","1",7,9.34,297.055
"56645","2025161","1","1",8,6.04,297.055
"56646","2025161","1","1",9,40.42,297.055
"56647","2025161","1","1",10,40.03,297.055
"56648","2025161","1","1",12,5.3,297.055
"56649","2025161","1","1",13,5,297.055
"56650","2025161","1","1",14,2,297.055
"56651","2025171","1","1",3,47.48,1263.565
"56652","2025171","1","1",4,5.99,1263.565
"56653","2025171","1","1",7,8.09,1263.565
"56654","2025171","1","1",11,4,1263.565
"56655","2025171","1","1",12,1.99,1263.565
"56656","2025171","1","1",13,203.51,1263.565
"56657","2025171","1","1",14,319.19,1263.565
"56658","2025171","2","1",3,31.39,1263.565
"56659","2025171","2","1",8,10,1263.565
"56660","2025171","2","1",9,4.38,1263.565
"56661","2025171","2","1",10,33.97,1263.565
"56662","2025171","2","1",12,24.91,1263.565
"56663","2025171","2","1",13,50.77,1263.565
"56664","2025171","2","1",14,46,1263.565
"56665","2026021","1","1",1,5,164.334
"56666","2026021","1","1",3,3,164.334
"56667","2026021","1","1",8,0.33,164.334
"56668","2026021","1","1",9,10,164.334
"56669","2026021","1","1",10,143.83,164.334
"56670","2026021","1","1",12,2.1,164.334
"56671","2026021","1","1",13,1,164.334
"56672","2026021","2","1",3,15.24,164.334
"56673","2026021","2","1",12,0.6,164.334
"56674","2026021","2","1",13,4,164.334
"56675","2026041","1","1",3,8.08,155.3
"56676","2026041","1","1",4,21.8,155.3
"56677","2026041","1","1",5,2.52,155.3
"56678","2026041","1","1",7,13.95,155.3
"56679","2026041","1","1",9,13.79,155.3
"56680","2026041","1","1",10,20,155.3
"56681","2026041","1","1",14,2,155.3
"56682","2026041","2","1",2,20,155.3
"56683","2026041","2","1",3,43.26,155.3
"56684","2026041","2","1",6,22,155.3
"56685","2026041","2","1",7,9.95,155.3
"56686","2026041","2","1",9,15.48,155.3
"56687","2026041","2","1",12,0.89,155.3
"56688","2026041","3","1",3,0.2,155.3
"56689","2026041","3","1",12,1.99,155.3
"56690","2026051","1","1",1,38,440.08
"56691","2026051","1","1",3,20.28,440.08
"56692","2026051","1","1",4,8.4,440.08
"56693","2026051","1","1",5,15.5,440.08
"56694","2026051","1","1",7,0.89,440.08
"56695","2026051","1","1",9,3.7,440.08
"56696","2026051","1","1",10,10,440.08
"56697","2026051","1","1",13,4,440.08
"56698","2026051","2","1",1,9.96,440.08
"56699","2026051","2","1",3,27.04,440.08
"56700","2026051","2","1",5,20.6,440.08
"56701","2026051","2","1",6,5.99,440.08
"56702","2026051","2","1",7,10.14,440.08
"56703","2026051","2","1",8,1.36,440.08
"56704","2026051","2","1",9,12.95,440.08
"56705","2026051","2","1",12,8.89,440.08
"56706","2026051","2","1",14,10,440.08
"56707","2026051","3","1",3,9.88,440.08
"56708","2026051","3","1",9,3.7,440.08
"56709","2026051","3","1",11,2.1,440.08
"56710","2026061","1","1",10,10,171.234
"56711","2026061","1","1",11,20,171.234
"56712","2026061","1","1",12,0.64,171.234
"56713","2026061","2","1",3,48,171.234
"56714","2026061","2","1",7,0.95,171.234
"56715","2026061","2","1",9,1.79,171.234
"56716","2026061","2","1",12,1.54,171.234
"56717","2026061","2","1",13,5,171.234
"56718","2026061","3","1",13,5,171.234
"56719","2026071","1","1",1,25.91,547.62
"56720","2026071","1","1",3,4.79,547.62
"56721","2026071","1","1",4,8.75,547.62
"56722","2026071","1","1",7,15,547.62
"56723","2026071","1","1",8,39.95,547.62
"56724","2026071","1","1",10,50.01,547.62
"56725","2026071","1","1",12,1,547.62
"56726","2026071","2","1",3,146.3,547.62
"56727","2026071","2","1",4,15.27,547.62
"56728","2026071","2","1",6,20,547.62
"56729","2026071","2","1",7,21.07,547.62
"56730","2026071","2","1",9,20.89,547.62
"56731","2026071","2","1",12,2.25,547.62
"56732","2026081","1","1",3,66.23,335.214
"56733","2026081","1","1",7,12.43,335.214
"56734","2026081","1","1",8,0.27,335.214
"56735","2026081","1","1",9,4.18,335.214
"56736","2026081","1","1",14,3,335.214
"56737","2026101","1","1",3,2.7,175.549
"56738","2026101","1","1",12,1.8,175.549
"56739","2026101","1","1",13,1,175.549
"56740","2026101","1","1",14,5,175.549
"56741","2026101","2","1",1,17.75,175.549
"56742","2026101","2","1",3,23.96,175.549
"56743","2026101","2","1",7,13.45,175.549
"56744","2026101","2","1",12,1.1,175.549
"56745","2026101","2","1",14,10,175.549
"56746","2026111","1","1",3,22.35,83.192
"56747","2026111","1","1",4,2.8,83.192
"56748","2026111","1","1",5,3.1,83.192
